recipe_id,ingredient,quantity,unit,step,cuisine,nutrition,tags
1383,zero point five teaspoons two tablespoons three tablespoons two tablespoons zero point two five zero point two five teaspoons two tablespoons,0,one,[],Other,unknown,['None']
1384,pounds zero point five one teaspoon six zero point two five two teaspoons two teaspoons,0,two,[],Other,unknown,['None']
1385,peck gausses one one peck grams seven ounces one one one,0,two,['bake'],Other,unknown,['None']
1386,three ounces two two one eight ounces zero point five zero point two five,0,one,['stir'],Other,unknown,['None']
1387,one three two point five one teaspoon,0,one,[],Other,unknown,['None']
1388,two one one two two pounds three one,0,two,[],Other,unknown,['None']
1389,four one zero point five pints two tablespoons one teaspoon two teaspoons one tablespoon one tablespoon,0,two,"['blend', 'serve']",Other,unknown,['None']
1390,pounds zero point five zero point five teaspoons zero point five teaspoons two two one three one,0,two,"['bake', 'stir', 'serve']",Other,unknown,['None']
1391,pound one tablespoon one one one ten point seven five ounces zero point five one tablespoon two,0,one,"['slice', 'cook']",Other,unknown,['None']
1392,zero point five minute minutes one zero point five zero point two five,0,one,"['bake', 'fry']",Other,unknown,['None']
1393,two three one two tablespoons one teaspoon,0,one,"['bake', 'mix']",Other,unknown,['None']
1394,one one one zero point two five one tablespoon three tablespoons,0,one,['bake'],Other,unknown,['None']
1395,point five zero point seven five zero point three three three three three three three three three three three three three three three three two one one two zero point seven five,0,one,['mix'],Other,unknown,['None']
1396,peck grams one one one two one zero point three three three three three three three three three three three three three three three three peck grams,0,two,"['bake', 'mix']",Other,unknown,['None']
1397,zero point five teaspoons zero point five two three zero point five teaspoons zero point five teaspoons one zero point seven five,0,two,"['bake', 'mix']",Other,unknown,['None']
1398,one eight ounces one peck grams zero point five two peck grams zero point five,0,one,"['mix', 'serve']",Other,unknown,['None']
1399,two tablespoons two tablespoons one two one one sixteen ounces one one pint,0,two,"['mix', 'cook']",Other,unknown,['None']
1400,one one teaspoon four zero point five zero point seven five inches four tablespoons one,0,two,[],Other,unknown,['None']
1401,nine inches one two one point five quarts three four tablespoons,0,two,"['mix', 'slice', 'cook']",Other,unknown,['None']
1402,eight one pound one one six zero point five zero point two five,0,six,"['bake', 'dice']",Other,unknown,['None']
1403,point five zero point five zero point two five teaspoons one one eight ounces zero point two five,0,zero,"['bake', 'mix', 'serve']",Other,unknown,['None']
1404,two teaspoons three teaspoons one teaspoon four one point five two,0,two,"['bake', 'mix']",Other,unknown,['None']
1405,one one one one one three teaspoons,0,one,['mix'],Other,unknown,['None']
1406,six ounces zero point two five zero point five zero point five one one tablespoon three,0,one,['stir'],Other,unknown,['None']
1407,one point five two pounds two tablespoons four zero point two five two tablespoons zero point five zero point two five one teaspoon zero point one two five teaspoons one,0,one,['cook'],Other,unknown,['None']
1408,point three three three three three three three three three three three three three three three three one point two five two one teaspoon one point two five two one point two five teaspoons one teaspoon zero point five teaspoons one eight ounces zero point seven five,0,zero,"['bake', 'mix', 'stir', 'blend']",Other,unknown,['None']
1409,pound one fourteen point five ounces one ten ounces two cups eight ounces zero point two five,0,one,"['bake', 'cook', 'serve']",Other,unknown,['None']
1410,four four zero point five,0,fifteen,[],Other,unknown,['None']
1411,pound one zero point two five five five one teaspoon zero point five teaspoons two,0,one,"['saute', 'bake', 'blend']",Other,unknown,['None']
1412,eighteen ounces one fourteen ounces zero point five one one point five teaspoons,0,three,['stir'],Other,unknown,['None']
1413,point seven five one four zero point seven five zero point seven five one zero point five teaspoons one,0,one,"['bake', 'mix']",Other,unknown,['None']
1414,point two five two tablespoons one tablespoon two teaspoons four six,0,zero,"['bake', 'stir']",Other,unknown,['None']
1415,one one one one eight ounces one,0,one,"['bake', 'mix']",Other,unknown,['None']
1416,point five quarts one three zero point five teaspoons three two zero point five,0,one,"['boil', 'mix', 'serve']",Other,unknown,['None']
1417,four tablespoons zero point five zero point five three zero point five teaspoons,0,two,"['boil', 'mix', 'stir']",Other,unknown,['None']
1418,fifteen ounces one four ounces one eight ounces one teaspoon two,0,one,['mix'],Other,unknown,['None']
1419,one tablespoon one zero point two five minutes of arc minute of arc,0,six,"['boil', 'stir', 'cook', 'serve']",Other,unknown,['None']
1420,eight ounces one one,0,two,['serve'],Other,unknown,['None']
1421,point five zero point five teaspoons one teaspoon four,0,zero,"['mix', 'slice']",Other,unknown,['None']
1422,ounces zero point five zero point two five zero point two five teaspoons one one inch zero point five,0,twelve,"['bake', 'cook']",Other,unknown,['None']
1423,point seven five zero point two five zero point seven five zero point two five zero point five teaspoons zero point two five one zero point two five teaspoons zero point seven five,0,zero,"['bake', 'mix', 'stir']",Other,unknown,['None']
1424,eight ounces two one one point five teaspoons two tablespoons one one,0,two,[],Other,unknown,['None']
1425,point six six six six six six six six six six six six six six six six zero point six six six six six six six six six six six six six six six six one tablespoon one tablespoon one teaspoon,0,zero,['mix'],Other,unknown,['None']
1426,one one three inches one one one set two two three inches,0,one,"['saute', 'boil', 'cook']",Other,unknown,['None']
1427,zero point three three three three three three three three three three three three three three three three one teaspoon one two two peck grams zero point two five,0,five,"['chop', 'stir']",Other,unknown,['None']
1428,pound one pound one,0,one,"['stir', 'serve']",Other,unknown,['None']
1429,one three tablespoons zero point five zero point five zero point seven five two zero point five zero point five one three point five zero point two five zero point five one pound,0,three,"['mix', 'stir']",Other,unknown,['None']
1430,three ounces zero point three three three three three three three three three three three three three three three three forty one eight ounces one one peck grams,0,one,['mix'],Other,unknown,['None']
1431,zero point five teaspoons one tablespoon zero point five teaspoons one tablespoon one,0,one,"['bake', 'mix', 'serve']",Other,unknown,['None']
1432,one zero point five zero point five zero point five zero point five one one one one,0,one,"['saute', 'bake', 'mix', 'cook']",Other,unknown,['None']
1433,pound four six one two two tablespoons two tablespoons two tablespoons two,0,one,"['stir', 'cook']",Other,unknown,['None']
1434,two eight ounces two one point five teaspoons zero point two five teaspoons one zero point two five,0,one,['serve'],Other,unknown,['None']
1435,six one one one one one one tablespoon,0,four,"['bake', 'mix']",Other,unknown,['None']
1436,zero point five one teaspoon one teaspoon one teaspoon one,0,one,['stir'],Other,unknown,['None']
1437,one zero point two five two one point two five zero point five teaspoons zero point one two five teaspoons zero point three three three three three three three three three three three three three three three three one teaspoon,0,one,"['bake', 'mix']",Other,unknown,['None']
1438,sixteen ounces two one two,0,three,['bake'],Other,unknown,['None']
1439,zero point three three three three three three three three three three three three three three three three one peck grams two tablespoons one teaspoon zero point five two tablespoons four,0,one,"['bake', 'mix']",Other,unknown,['None']
1440,one two one one,0,two,['stir'],Other,unknown,['None']
1441,pound one zero point five teaspoons zero point five teaspoons one ten ounces two zero point five zero point five one tablespoon,0,one,"['fry', 'stir', 'cook']",Other,unknown,['None']
1442,twenty-four zero point five one twelve ounces one fourteen ounces one teaspoon one,0,two,['bake'],Other,unknown,['None']
1443,gallon one quart zero point seven five two sixteen one teaspoon one teaspoon one six inches,0,one,[],Other,unknown,['None']
1444,zero point five one one one zero point five,0,one,"['bake', 'boil']",Other,unknown,['None']
1445,pound five one two sixteen ounces one eight ounces two one one two zero point five inches one zero point five three one one teaspoon zero point five teaspoons,0,one,['boil'],Other,unknown,['None']
1446,ounces one sixteen ounces one point five,0,eight,['cook'],Other,unknown,['None']
1447,point five one point five zero point two five,0,one,"['blend', 'serve']",Other,unknown,['None']
